9.999999999999999547e-07 3.000000000000000076e-06 1.000000000000000072e-18 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 3.359818286283787889e-18 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 1.128837891684692868e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 3.792690190732238388e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 1.274274985703132024e-16 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 4.281332398719395998e-16 1.289217924984690893e-03 1.198522384374440669e-01 5.560716579702832014e-03 6.064775662004033736e-03 3.031203661473854297e+13 1.393975094796471026e-01 1.877805574695444735e-01 1.323640770143210202e-10 2.093143184504787071e-10 3.741960823875201038e-14 9.357434158402691722e-14 1.362330300694412744e+00 1.323148811896408539e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.438449888287665933e-15 7.212824322204487324e-04 1.210695181551727367e-01 5.495997142291002627e-03 5.981854859111300320e-03 1.179621897659492188e+13 2.638046115608987385e-01 3.388021012503988350e-01 3.405126677203085838e-10 5.458361281564509634e-10 2.765295655298433675e-13 7.105573056323594367e-13 1.337394688520272990e+00 1.276724012989111978e+00
9.999999999999999547e-07 3.000000000000000076e-06 4.832930238571752519e-15 3.930398137703679066e-04 1.205643924256673272e-01 5.495997142291002627e-03 5.977566199618296848e-03 4.143544171280041016e+12 4.664150540221030372e-01 5.762664011946672105e-01 9.666609729086454096e-10 1.594450344406322751e-09 2.452863985455839192e-12 6.673328611236648633e-12 1.243993767653026827e+00 1.155064400894067811e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.623776739188717464e-14 2.100331660909411982e-04 1.196621935929248481e-01 5.582460976297046705e-03 6.069785630574164349e-03 1.303693791846292480e+12 7.530156172972606310e-01 8.918043677966580596e-01 3.050452299646227525e-09 5.160946250114355334e-09 2.580453772136970677e-11 7.385401551675587799e-11 1.053652798063125395e+00 9.413414508680011394e-01
9.999999999999999547e-07 3.000000000000000076e-06 5.455594781168514469e-14 1.106350922197089746e-04 1.200996614937153290e-01 5.714749533886276205e-03 6.214504843485300738e-03 3.811407787913537598e+11 1.088709080485610325e+00 1.241201857993473823e+00 1.054417442600176841e-08 1.813693117821256240e-08 3.084597240327270998e-10 9.112698849095678613e-10 7.851334186511353952e-01 6.618026011751719784e-01
