7.894736842105263008e+01 7.545454545454545858e+00 nan 7.140191387559808334e+01
7.894736842105263008e+01 8.363636363636363313e+00 nan 7.058373205741627032e+01
7.894736842105263008e+01 9.181818181818181657e+00 nan 6.976555023923444310e+01
7.894736842105263008e+01 1.000000000000000000e+01 nan 6.894736842105263008e+01
7.368421052631578050e+01 1.000000000000000000e+00 nan 7.268421052631578050e+01
7.368421052631578050e+01 1.818181818181818343e+00 nan 7.186602870813396748e+01
7.368421052631578050e+01 2.636363636363636687e+00 nan 7.104784688995214026e+01
7.368421052631578050e+01 3.454545454545454586e+00 nan 7.022966507177032724e+01
7.368421052631578050e+01 4.272727272727273373e+00 nan 6.941148325358850002e+01
7.368421052631578050e+01 5.090909090909090828e+00 nan 6.859330143540668701e+01
7.368421052631578050e+01 5.909090909090909172e+00 nan 6.777511961722487399e+01
7.368421052631578050e+01 6.727272727272727515e+00 nan 6.695693779904304677e+01
7.368421052631578050e+01 7.545454545454545858e+00 nan 6.613875598086123375e+01
7.368421052631578050e+01 8.363636363636363313e+00 nan 6.532057416267942074e+01
7.368421052631578050e+01 9.181818181818181657e+00 nan 6.450239234449759351e+01
7.368421052631578050e+01 1.000000000000000000e+01 nan 6.368421052631578050e+01
6.842105263157894512e+01 1.000000000000000000e+00 nan 6.742105263157894512e+01
6.842105263157894512e+01 1.818181818181818343e+00 nan 6.660287081339713211e+01
6.842105263157894512e+01 2.636363636363636687e+00 nan 6.578468899521530489e+01
6.842105263157894512e+01 3.454545454545454586e+00 nan 6.496650717703349187e+01
6.842105263157894512e+01 4.272727272727273373e+00 nan 6.414832535885167886e+01
6.842105263157894512e+01 5.090909090909090828e+00 nan 6.333014354066985163e+01
6.842105263157894512e+01 5.909090909090909172e+00 nan 6.251196172248803862e+01
6.842105263157894512e+01 6.727272727272727515e+00 nan 6.169377990430621850e+01
6.842105263157894512e+01 7.545454545454545858e+00 nan 6.087559808612439838e+01
6.842105263157894512e+01 8.363636363636363313e+00 nan 6.005741626794258536e+01
6.842105263157894512e+01 9.181818181818181657e+00 nan 5.923923444976076524e+01
6.842105263157894512e+01 1.000000000000000000e+01 nan 5.842105263157894512e+01
6.315789473684210265e+01 1.000000000000000000e+00 nan 6.215789473684210265e+01
6.315789473684210265e+01 1.818181818181818343e+00 nan 6.133971291866028253e+01
6.315789473684210265e+01 2.636363636363636687e+00 nan 6.052153110047846951e+01
6.315789473684210265e+01 3.454545454545454586e+00 nan 5.970334928229664939e+01
6.315789473684210265e+01 4.272727272727273373e+00 nan 5.888516746411482927e+01
6.315789473684210265e+01 5.090909090909090828e+00 nan 5.806698564593300915e+01
6.315789473684210265e+01 5.909090909090909172e+00 nan 5.724880382775119614e+01
6.315789473684210265e+01 6.727272727272727515e+00 nan 5.643062200956937602e+01
6.315789473684210265e+01 7.545454545454545858e+00 nan 5.561244019138755590e+01
6.315789473684210265e+01 8.363636363636363313e+00 nan 5.479425837320573578e+01
6.315789473684210265e+01 9.181818181818181657e+00 nan 5.397607655502392277e+01
6.315789473684210265e+01 1.000000000000000000e+01 nan 5.315789473684210265e+01
5.789473684210526017e+01 1.000000000000000000e+00 nan 5.689473684210526017e+01
5.789473684210526017e+01 1.818181818181818343e+00 nan 5.607655502392344005e+01
5.789473684210526017e+01 2.636363636363636687e+00 nan 5.525837320574161993e+01
5.789473684210526017e+01 3.454545454545454586e+00 nan 5.444019138755980691e+01
5.789473684210526017e+01 4.272727272727273373e+00 nan 5.362200956937798679e+01
5.789473684210526017e+01 5.090909090909090828e+00 nan 5.280382775119616667e+01
5.789473684210526017e+01 5.909090909090909172e+00 nan 5.198564593301435366e+01
5.789473684210526017e+01 6.727272727272727515e+00 nan 5.116746411483253354e+01
5.789473684210526017e+01 7.545454545454545858e+00 1.000000000000000000e+01 5.034928229665071342e+01
5.789473684210526017e+01 8.363636363636363313e+00 nan 4.953110047846890041e+01
5.789473684210526017e+01 9.181818181818181657e+00 nan 4.871291866028708029e+01
5.789473684210526017e+01 1.000000000000000000e+01 nan 4.789473684210526017e+01
5.263157894736841769e+01 1.000000000000000000e+00 nan 5.163157894736841769e+01
5.263157894736841769e+01 1.818181818181818343e+00 nan 5.081339712918659757e+01
5.263157894736841769e+01 2.636363636363636687e+00 nan 4.999521531100478455e+01
5.263157894736841769e+01 3.454545454545454586e+00 nan 4.917703349282296443e+01
5.263157894736841769e+01 4.272727272727273373e+00 nan 4.835885167464114431e+01
5.263157894736841769e+01 5.090909090909090828e+00 nan 4.754066985645932419e+01
5.263157894736841769e+01 5.909090909090909172e+00 nan 4.672248803827751118e+01
5.263157894736841769e+01 6.727272727272727515e+00 nan 4.590430622009569106e+01
5.263157894736841769e+01 7.545454545454545858e+00 nan 4.508612440191387094e+01
5.263157894736841769e+01 8.363636363636363313e+00 nan 4.426794258373205082e+01
5.263157894736841769e+01 9.181818181818181657e+00 nan 4.344976076555023781e+01
5.263157894736841769e+01 1.000000000000000000e+01 nan 4.263157894736841769e+01
4.736842105263157521e+01 1.000000000000000000e+00 nan 4.636842105263157521e+01
4.736842105263157521e+01 1.818181818181818343e+00 nan 4.555023923444975509e+01
4.736842105263157521e+01 2.636363636363636687e+00 nan 4.473205741626793497e+01
4.736842105263157521e+01 3.454545454545454586e+00 nan 4.391387559808612195e+01
4.736842105263157521e+01 4.272727272727273373e+00 nan 4.309569377990430183e+01
4.736842105263157521e+01 5.090909090909090828e+00 nan 4.227751196172248171e+01
4.736842105263157521e+01 5.909090909090909172e+00 nan 4.145933014354066870e+01
4.736842105263157521e+01 6.727272727272727515e+00 nan 4.064114832535884858e+01
4.736842105263157521e+01 7.545454545454545858e+00 1.000000000000000000e+01 3.982296650717702846e+01
4.736842105263157521e+01 8.363636363636363313e+00 1.000000000000000000e+01 3.900478468899521545e+01
4.736842105263157521e+01 9.181818181818181657e+00 nan 3.818660287081339533e+01
4.736842105263157521e+01 1.000000000000000000e+01 nan 3.736842105263157521e+01
4.210526315789473273e+01 1.000000000000000000e+00 1.000000000000000000e+01 4.110526315789473273e+01
4.210526315789473273e+01 1.818181818181818343e+00 nan 4.028708133971291261e+01
4.210526315789473273e+01 2.636363636363636687e+00 1.000000000000000000e+01 3.946889952153109959e+01
4.210526315789473273e+01 3.454545454545454586e+00 1.000000000000000000e+01 3.865071770334927947e+01
4.210526315789473273e+01 4.272727272727273373e+00 nan 3.783253588516745936e+01
4.210526315789473273e+01 5.090909090909090828e+00 1.000000000000000000e+01 3.701435406698563924e+01
4.210526315789473273e+01 5.909090909090909172e+00 1.000000000000000000e+01 3.619617224880382622e+01
4.210526315789473273e+01 6.727272727272727515e+00 nan 3.537799043062200610e+01
4.210526315789473273e+01 7.545454545454545858e+00 nan 3.455980861244018598e+01
4.210526315789473273e+01 8.363636363636363313e+00 1.000000000000000000e+01 3.374162679425836586e+01
4.210526315789473273e+01 9.181818181818181657e+00 1.000000000000000000e+01 3.292344497607655285e+01
4.210526315789473273e+01 1.000000000000000000e+01 nan 3.210526315789473273e+01
3.684210526315789025e+01 1.000000000000000000e+00 nan 3.584210526315789025e+01
3.684210526315789025e+01 1.818181818181818343e+00 1.000000000000000000e+01 3.502392344497607013e+01
3.684210526315789025e+01 2.636363636363636687e+00 1.000000000000000000e+01 3.420574162679425001e+01
3.684210526315789025e+01 3.454545454545454586e+00 1.000000000000000000e+01 3.338755980861243700e+01
3.684210526315789025e+01 4.272727272727273373e+00 1.000000000000000000e+01 3.256937799043061688e+01
3.684210526315789025e+01 5.090909090909090828e+00 1.000000000000000000e+01 3.175119617224880031e+01
3.684210526315789025e+01 5.909090909090909172e+00 1.000000000000000000e+01 3.093301435406698019e+01
3.684210526315789025e+01 6.727272727272727515e+00 1.000000000000000000e+01 3.011483253588516362e+01
3.684210526315789025e+01 7.545454545454545858e+00 1.000000000000000000e+01 2.929665071770334350e+01
3.684210526315789025e+01 8.363636363636363313e+00 1.000000000000000000e+01 2.847846889952152694e+01
3.684210526315789025e+01 9.181818181818181657e+00 1.000000000000000000e+01 2.766028708133971037e+01
3.684210526315789025e+01 1.000000000000000000e+01 1.000000000000000000e+01 2.684210526315789025e+01
3.157894736842104066e+01 1.000000000000000000e+00 1.000000000000000000e+01 3.057894736842104066e+01
3.157894736842104066e+01 1.818181818181818343e+00 1.000000000000000000e+01 2.976076555023922054e+01
3.157894736842104066e+01 2.636363636363636687e+00 1.000000000000000000e+01 2.894258373205740398e+01
3.157894736842104066e+01 3.454545454545454586e+00 1.000000000000000000e+01 2.812440191387558741e+01
3.157894736842104066e+01 4.272727272727273373e+00 1.000000000000000000e+01 2.730622009569376729e+01
3.157894736842104066e+01 5.090909090909090828e+00 1.000000000000000000e+01 2.648803827751195072e+01
3.157894736842104066e+01 5.909090909090909172e+00 1.000000000000000000e+01 2.566985645933013060e+01
3.157894736842104066e+01 6.727272727272727515e+00 1.000000000000000000e+01 2.485167464114831404e+01
3.157894736842104066e+01 7.545454545454545858e+00 1.000000000000000000e+01 2.403349282296649392e+01
3.157894736842104066e+01 8.363636363636363313e+00 1.000000000000000000e+01 2.321531100478467735e+01
3.157894736842104066e+01 9.181818181818181657e+00 1.000000000000000000e+01 2.239712918660286078e+01
3.157894736842104066e+01 1.000000000000000000e+01 1.000000000000000000e+01 2.157894736842104066e+01
2.631578947368420529e+01 1.000000000000000000e+00 1.000000000000000000e+01 2.531578947368420529e+01
2.631578947368420529e+01 1.818181818181818343e+00 1.000000000000000000e+01 2.449760765550238517e+01
2.631578947368420529e+01 2.636363636363636687e+00 1.000000000000000000e+01 2.367942583732056860e+01
2.631578947368420529e+01 3.454545454545454586e+00 1.000000000000000000e+01 2.286124401913875204e+01
2.631578947368420529e+01 4.272727272727273373e+00 1.000000000000000000e+01 2.204306220095693192e+01
2.631578947368420529e+01 5.090909090909090828e+00 1.000000000000000000e+01 2.122488038277511535e+01
2.631578947368420529e+01 5.909090909090909172e+00 1.000000000000000000e+01 2.040669856459329523e+01
2.631578947368420529e+01 6.727272727272727515e+00 1.000000000000000000e+01 1.958851674641147866e+01
2.631578947368420529e+01 7.545454545454545858e+00 1.000000000000000000e+01 1.877033492822965854e+01
2.631578947368420529e+01 8.363636363636363313e+00 1.000000000000000000e+01 1.795215311004784198e+01
2.631578947368420529e+01 9.181818181818181657e+00 1.000000000000000000e+01 1.713397129186602541e+01
2.631578947368420529e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.631578947368420529e+01
2.105263157894736992e+01 1.000000000000000000e+00 1.000000000000000000e+01 2.005263157894736992e+01
2.105263157894736992e+01 1.818181818181818343e+00 1.000000000000000000e+01 1.923444976076554980e+01
2.105263157894736992e+01 2.636363636363636687e+00 1.000000000000000000e+01 1.841626794258373323e+01
2.105263157894736992e+01 3.454545454545454586e+00 1.000000000000000000e+01 1.759808612440191666e+01
2.105263157894736992e+01 4.272727272727273373e+00 1.000000000000000000e+01 1.677990430622009654e+01
2.105263157894736992e+01 5.090909090909090828e+00 1.000000000000000000e+01 1.596172248803827998e+01
2.105263157894736992e+01 5.909090909090909172e+00 1.000000000000000000e+01 1.514354066985645986e+01
2.105263157894736992e+01 6.727272727272727515e+00 1.000000000000000000e+01 1.432535885167464329e+01
2.105263157894736992e+01 7.545454545454545858e+00 1.000000000000000000e+01 1.350717703349282317e+01
2.105263157894736992e+01 8.363636363636363313e+00 1.000000000000000000e+01 1.268899521531100660e+01
2.105263157894736992e+01 9.181818181818181657e+00 1.000000000000000000e+01 1.187081339712918826e+01
2.105263157894736992e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.105263157894736992e+01
1.578947368421052033e+01 1.000000000000000000e+00 1.000000000000000000e+01 1.478947368421052033e+01
1.578947368421052033e+01 1.818181818181818343e+00 1.000000000000000000e+01 1.397129186602870199e+01
1.578947368421052033e+01 2.636363636363636687e+00 1.000000000000000000e+01 1.315311004784688365e+01
1.578947368421052033e+01 3.454545454545454586e+00 1.000000000000000000e+01 1.233492822966506530e+01
1.578947368421052033e+01 4.272727272727273373e+00 1.000000000000000000e+01 1.151674641148324696e+01
1.578947368421052033e+01 5.090909090909090828e+00 1.000000000000000000e+01 1.069856459330143039e+01
1.578947368421052033e+01 5.909090909090909172e+00 1.000000000000000000e+01 9.880382775119610272e+00
1.578947368421052033e+01 6.727272727272727515e+00 1.000000000000000000e+01 9.062200956937793705e+00
1.578947368421052033e+01 7.545454545454545858e+00 1.000000000000000000e+01 8.244019138755973586e+00
1.578947368421052033e+01 8.363636363636363313e+00 1.000000000000000000e+01 7.425837320574157019e+00
1.578947368421052033e+01 9.181818181818181657e+00 1.000000000000000000e+01 6.607655502392338676e+00
1.578947368421052033e+01 1.000000000000000000e+01 1.000000000000000000e+01 5.789473684210520332e+00
1.052631578947367075e+01 1.000000000000000000e+00 1.000000000000000000e+01 9.526315789473670748e+00
1.052631578947367075e+01 1.818181818181818343e+00 1.000000000000000000e+01 8.708133971291852404e+00
1.052631578947367075e+01 2.636363636363636687e+00 1.000000000000000000e+01 7.889952153110034061e+00
1.052631578947367075e+01 3.454545454545454586e+00 1.000000000000000000e+01 7.071770334928215718e+00
1.052631578947367075e+01 4.272727272727273373e+00 1.000000000000000000e+01 6.253588516746397374e+00
1.052631578947367075e+01 5.090909090909090828e+00 1.000000000000000000e+01 5.435406698564579919e+00
1.052631578947367075e+01 5.909090909090909172e+00 1.000000000000000000e+01 4.617224880382761576e+00
1.052631578947367075e+01 6.727272727272727515e+00 1.000000000000000000e+01 3.799043062200943233e+00
1.052631578947367075e+01 7.545454545454545858e+00 1.000000000000000000e+01 2.980861244019124889e+00
1.052631578947367075e+01 8.363636363636363313e+00 1.000000000000000000e+01 2.162679425837307434e+00
1.052631578947367075e+01 9.181818181818181657e+00 1.000000000000000000e+01 1.344497607655489091e+00
1.052631578947367075e+01 1.000000000000000000e+01 1.000000000000000000e+01 5.263157894736707476e-01
5.263157894736835374e+00 1.000000000000000000e+00 1.000000000000000000e+01 4.263157894736835374e+00
5.263157894736835374e+00 1.818181818181818343e+00 1.000000000000000000e+01 3.444976076555017031e+00
5.263157894736835374e+00 2.636363636363636687e+00 1.000000000000000000e+01 2.626794258373198687e+00
5.263157894736835374e+00 3.454545454545454586e+00 1.000000000000000000e+01 1.808612440191380788e+00
5.263157894736835374e+00 4.272727272727273373e+00 1.000000000000000000e+01 9.904306220095620006e-01
5.263157894736835374e+00 5.090909090909090828e+00 1.000000000000000000e+01 1.722488038277445455e-01
5.263157894736835374e+00 5.909090909090909172e+00 1.000000000000000000e+01 -6.459330143540737978e-01
5.263157894736835374e+00 6.727272727272727515e+00 1.000000000000000000e+01 -1.464114832535892141e+00
5.263157894736835374e+00 7.545454545454545858e+00 1.000000000000000000e+01 -2.282296650717710484e+00
5.263157894736835374e+00 8.363636363636363313e+00 1.000000000000000000e+01 -3.100478468899527940e+00
5.263157894736835374e+00 9.181818181818181657e+00 1.000000000000000000e+01 -3.918660287081346283e+00
5.263157894736835374e+00 1.000000000000000000e+01 1.000000000000000000e+01 -4.736842105263164626e+00
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 -1.000000000000000000e+00
0.000000000000000000e+00 1.818181818181818343e+00 1.000000000000000000e+01 -1.818181818181818343e+00
0.000000000000000000e+00 2.636363636363636687e+00 1.000000000000000000e+01 -2.636363636363636687e+00
0.000000000000000000e+00 3.454545454545454586e+00 1.000000000000000000e+01 -3.454545454545454586e+00
0.000000000000000000e+00 4.272727272727273373e+00 1.000000000000000000e+01 -4.272727272727273373e+00
0.000000000000000000e+00 5.090909090909090828e+00 1.000000000000000000e+01 -5.090909090909090828e+00
0.000000000000000000e+00 5.909090909090909172e+00 1.000000000000000000e+01 -5.909090909090909172e+00
0.000000000000000000e+00 6.727272727272727515e+00 1.000000000000000000e+01 -6.727272727272727515e+00
0.000000000000000000e+00 7.545454545454545858e+00 1.000000000000000000e+01 -7.545454545454545858e+00
0.000000000000000000e+00 8.363636363636363313e+00 1.000000000000000000e+01 -8.363636363636363313e+00
0.000000000000000000e+00 9.181818181818181657e+00 1.000000000000000000e+01 -9.181818181818181657e+00
0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 -1.000000000000000000e+01
