9.999999999999999547e-07 3.000000000000000076e-06 1.000000000000000072e-18 1.936571183315175318e-02 1.427215912791657271e-01 4.204502984663005538e-01 1.412788598541882181e-03 4.171784694891891854e-03 1.281968847243720600e+16 0.000000000000000000e+00 0.000000000000000000e+00 3.879795381139001941e-12 6.010966293691883559e-12 4.419158281031808612e-17 1.060743792411304437e-16 1.763830082549360911e+00 1.755622622805841582e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.258925411794171324e-18 1.729999999999999941e-02 1.261815935089030671e-01 4.095781233330910709e-01 1.752723651292860873e-03 4.488810631075915679e-03 8.319748184093792000e+15 0.000000000000000000e+00 0.000000000000000000e+00 5.030516646943540515e-12 7.788976289114615030e-12 6.388127738917996354e-17 1.531472399581154427e-16 1.644737692075590729e+00 1.636094267688149362e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.584893192461110884e-18 1.549999999999999989e-02 1.212094842199026995e-01 4.213632349447692937e-01 2.133522395784580566e-03 4.829927379163947120e-03 6.149489896508317000e+15 0.000000000000000000e+00 0.000000000000000000e+00 6.197170192556961046e-12 9.638298662370033964e-12 8.885131376359982817e-17 2.149204624005252711e-16 1.578161407581323061e+00 1.568886781401283459e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.995262314968882811e-18 1.391516081351072687e-02 1.199187760018719379e-01 4.425510640235665871e-01 2.548147421851846596e-03 5.190594105961804199e-03 4.765437937900129000e+15 0.000000000000000000e+00 0.000000000000000000e+00 7.478952086467611698e-12 1.162424869424005173e-11 1.218212578911129186e-16 2.942871934630017609e-16 1.532102536768326750e+00 1.522230469988388846e+00
9.999999999999999547e-07 3.000000000000000076e-06 2.511886431509571777e-18 1.254839795212236465e-02 1.204418689063610909e-01 4.815438866565567300e-01 2.940071883555337665e-03 5.468768959939944094e-03 3.792651847188602000e+15 0.000000000000000000e+00 4.454999756792566400e-03 8.887375383284401847e-12 1.380371782654322179e-11 1.641835668526108074e-16 3.960725856846598963e-16 1.497028094633672923e+00 1.486544779944414030e+00
9.999999999999999547e-07 3.000000000000000076e-06 3.162277660168379483e-18 1.133894055099928487e-02 1.212020278620809383e-01 5.360034792296946016e-01 3.315067879766109456e-03 5.695010467179892344e-03 3.034175714248579000e+15 0.000000000000000000e+00 1.008564151746182795e-02 1.055847480206618922e-11 1.638616332649060413e-11 2.222435109045272877e-16 5.352803143188734689e-16 1.465210052946673391e+00 1.454057219580955573e+00
9.999999999999999547e-07 3.000000000000000076e-06 3.981071705534985200e-18 1.025677465531375614e-02 1.220564678189454966e-01 6.025722671502834471e-01 3.680970666530275406e-03 5.918805760520509489e-03 2.434819618065698500e+15 1.044667076703011989e-03 1.580385739914770202e-02 1.241415001732994311e-11 1.934658288201002832e-11 2.955049659712149416e-16 7.176940423326529158e-16 1.435572450304402725e+00 1.423612990834149272e+00
9.999999999999999547e-07 3.000000000000000076e-06 5.011872336272714745e-18 9.287584618378311868e-03 1.215548563019351463e-01 6.855738565294041686e-01 4.024807420496019118e-03 6.098080259120688094e-03 1.925576867583110250e+15 6.242139154926213199e-03 2.190904212512128843e-02 1.473985635314884887e-11 2.294698014006244167e-11 3.988305505757548292e-16 9.666138079620800551e-16 1.402935896727063758e+00 1.390241861015480307e+00
9.999999999999999547e-07 3.000000000000000076e-06 6.309573444801943140e-18 8.417815772843402489e-03 1.195199770116618238e-01 7.849900862482556141e-01 4.333300500658937050e-03 6.239438922174229268e-03 1.498771661653591250e+15 1.165334012591438817e-02 2.827047281358950961e-02 1.749490801496348269e-11 2.720364084682330038e-11 5.379757911232322078e-16 1.300748908854812481e-15 1.370922306302980287e+00 1.357459283655665372e+00
9.999999999999999547e-07 3.000000000000000076e-06 7.943282347242789549e-18 7.640000000000000090e-03 1.200226753472068697e-01 9.166036427851511625e-01 4.593711315287475269e-03 6.345376878990231090e-03 1.207425289309838750e+15 1.707589554457827549e-02 3.496757545739047346e-02 2.054889615715716128e-11 3.207142845845051057e-11 7.229728009083616774e-16 1.761090078798010639e-15 1.349783543506290151e+00 1.335272437870441253e+00
