9.999999999999999547e-07 3.000000000000000076e-06 1.000000000000000072e-18 1.402551245833874236e-02 1.202465163751181842e-01 6.681707810934105728e-03 8.465212373168603394e-03 6.797786725431728000e+15 nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 2.212216291070450119e-18 9.831986518879103770e-03 1.207552620023617101e-01 7.339793289845523289e-03 8.656053253046287407e-03 3.022757403047001000e+15 0.000000000000000000e+00 0.000000000000000000e+00 4.497745566545848780e-12 7.001518851273472402e-12 7.148589944974701405e-17 1.732268238049169824e-16 1.906095859898593536e+00 1.896282434406400874e+00
9.999999999999999547e-07 3.000000000000000076e-06 4.893900918477498687e-18 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 1.082636733874056313e-17 5.236851707626385272e-03 1.191369981184560306e-01 7.169367189895238697e-03 8.027198940157159734e-03 6.232483134251036250e+14 3.606955834577153276e-03 2.087601082434488442e-02 1.332506349451166085e-11 2.075757213298136676e-11 4.359616811249444752e-16 1.057944427186877028e-15 1.587800873518848688e+00 1.573804120113905913e+00
9.999999999999999547e-07 3.000000000000000076e-06 2.395026619987490706e-17 4.001777583872781485e-03 1.191308284912054316e-01 6.655620991381297480e-03 7.386520129304702080e-03 3.032932376379729375e+14 2.021883938373004660e-02 4.059361195821387797e-02 2.107256683411626295e-11 3.288176243907372124e-11 9.620732335943361299e-16 2.342520636124110159e-15 1.480362622402426664e+00 1.463868253338745706e+00
9.999999999999999547e-07 3.000000000000000076e-06 5.298316906283723452e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 1.172102297533479390e-16 2.264475169371199526e-03 1.206852253726496821e-01 5.827414538295091172e-03 6.393281486047532741e-03 8.144054522078176562e+13 6.551133562113857500e-02 9.568730752896552338e-02 5.365423102544875746e-11 8.360766984855789465e-11 5.680805301090819668e-15 1.379412590984204078e-14 1.372066566545528499e+00 1.347642465394246480e+00
9.999999999999999547e-07 3.000000000000000076e-06 2.592943797404667038e-16 1.618758893750152751e-03 1.188057954957698614e-01 5.626208698427573318e-03 6.145967416066276494e-03 4.385602353219978906e+13 1.054240829413671116e-01 1.451073218215529759e-01 9.252145135457792134e-11 1.447922208123937126e-10 1.753826005220407059e-14 4.295285766823662530e-14 1.362389487681598510e+00 1.330245464177892023e+00
9.999999999999999547e-07 3.000000000000000076e-06 5.736152510448681676e-16 1.124382538723743725e-03 1.208925651990596511e-01 5.539058035681231756e-03 6.036943624469606577e-03 2.443768285479589453e+13 1.635943416642636761e-01 2.170288985498048384e-01 1.651385069676928153e-10 2.608534782214702555e-10 5.969207617779373684e-14 1.489406154381660281e-13 1.359399703599830200e+00 1.316161400148793792e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.268961003167923432e-15 nan nan nan nan nan nan nan nan nan nan nan nan nan
9.999999999999999547e-07 3.000000000000000076e-06 2.807216203941181210e-15 5.171487638748983829e-04 1.188992373232097138e-01 5.495997142291002627e-03 5.978901155222953422e-03 6.607839095329601562e+12 3.665000061788301622e-01 4.601960403200960337e-01 6.029793488186248055e-10 9.788907578631879491e-10 9.187524948981340852e-13 2.421366219451882389e-12 1.296371719052806792e+00 1.220544413263739747e+00
9.999999999999999547e-07 3.000000000000000076e-06 6.210169418915603204e-15 3.457003885003033256e-04 1.193233560990335507e-01 5.517485003127611809e-03 6.000406867607323454e-03 3.263573688444909180e+12 5.206914258342507651e-01 6.378505542738823753e-01 1.220586314094469506e-09 2.026290347530067795e-09 3.978092079925592413e-12 1.096310584848445785e-11 1.212731207800886279e+00 1.117946838057209291e+00
9.999999999999999547e-07 3.000000000000000076e-06 1.373823795883260906e-14 2.292143015334265283e-04 1.193772084525738103e-01 5.560716579702832014e-03 6.046369931362888944e-03 1.533518048055125732e+12 7.098791803431689917e-01 8.459780304393950123e-01 2.589775653491407753e-09 4.374632741148418709e-09 1.853139174802744895e-11 5.287247768033710216e-11 1.085603901241967151e+00 9.755184263581347937e-01
9.999999999999999547e-07 3.000000000000000076e-06 3.039195382313195021e-14 1.509794294175606792e-04 1.204706381619315703e-01 5.648212712997897379e-03 6.141172230595664389e-03 6.982949426215760498e+11 9.227432355371055772e-01 1.070137382490666145e+00 5.737796190649232931e-09 9.793695465962184929e-09 9.173625148223814040e-11 2.671490036800215393e-10 9.213437222730274101e-01 8.020821779995294110e-01
