5.011872336272722429e-05 2.505936168136361011e-04 8.390734899101361040e-17 4.255064364942979724e-03 0.000000000000000000e+00 1.840473112347190601e-03 3.073931223910592123e-03 nan nan nan nan nan nan nan nan nan
5.011872336272722429e-05 2.505936168136361011e-04 2.217685719998008158e-16 nan nan nan nan nan nan nan nan nan nan nan nan nan
5.011872336272722429e-05 2.505936168136361011e-04 2.917427014001165846e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
5.011872336272722429e-05 2.505936168136361011e-04 2.490577153952099610e-16 3.307424520334724741e-03 0.000000000000000000e+00 1.706822229167551238e-03 2.644741254963050171e-03 nan nan nan nan nan nan nan nan nan
5.011872336272722429e-05 2.505936168136361011e-04 5.790285794746356696e-17 3.653664640076071182e-03 6.152881795551710803e-08 2.667877721519104368e-03 4.139205268261132893e-03 1.829097199647964444e+06 nan nan nan nan nan nan nan nan
1.737800828749376048e-04 8.689004143746880239e-04 8.390734899101361040e-17 4.775130859733751898e-03 8.594643905318204201e-04 1.803075436043467946e-03 2.872823032554201565e-03 1.910885282356508970e+08 nan nan nan nan nan nan nan nan
1.737800828749376048e-04 8.689004143746880239e-04 2.217685719998008158e-16 3.603210718806532445e-03 4.542730304835486746e-04 1.715597591174305167e-03 2.587168132163003564e-03 1.556398329978107512e+08 nan nan nan nan nan nan nan nan
1.737800828749376048e-04 8.689004143746880239e-04 2.917427014001165846e-17 6.493006336379791160e-03 4.103364331550021782e-03 1.082537735829411244e-03 2.357858136054932080e-03 8.489956884455825388e+07 nan nan nan nan nan nan nan nan
1.737800828749376048e-04 8.689004143746880239e-04 2.490577153952099610e-16 3.658188961649876635e-03 1.168954434605612713e-01 1.118841887312677520e-03 1.976041061965778858e-03 3.085549269819218516e+08 nan nan nan nan nan nan nan nan
1.737800828749376048e-04 8.689004143746880239e-04 5.790285794746356696e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
1.412537544622753971e-05 7.062687723113770361e-05 8.390734899101361040e-17 3.438745050847169353e-03 1.024121992554594903e-08 2.628842134930926833e-03 3.623746037830088626e-03 2.975405723168621771e+06 nan nan nan nan nan nan nan nan
1.412537544622753971e-05 7.062687723113770361e-05 2.217685719998008158e-16 3.250362892957362262e-03 4.427272950382692655e-05 1.715432332251385283e-03 2.572668411003138818e-03 3.720452999883750081e+07 nan nan nan nan nan nan nan nan
1.412537544622753971e-05 7.062687723113770361e-05 2.917427014001165846e-17 5.221303620776338375e-03 4.268747310828612854e-09 2.160871856209739799e-03 3.504275308942379763e-03 4.877227917612254620e+06 nan nan nan nan nan nan nan nan
1.412537544622753971e-05 7.062687723113770361e-05 2.490577153952099610e-16 nan nan nan nan nan nan nan nan nan nan nan nan nan
1.412537544622753971e-05 7.062687723113770361e-05 5.790285794746356696e-17 6.049680626406177784e-03 0.000000000000000000e+00 1.213281167469684903e-03 2.299840060790782174e-03 nan nan nan nan nan nan nan nan nan
1.995262314968878758e-04 9.976311574844394601e-04 8.390734899101361040e-17 4.453552901131984515e-03 1.719645633674503002e-02 1.655615612922225815e-03 2.823386859966460233e-03 2.015730253930035233e+08 nan nan nan nan nan nan nan nan
1.995262314968878758e-04 9.976311574844394601e-04 2.217685719998008158e-16 2.995385243439840917e-03 0.000000000000000000e+00 1.855550442832026989e-03 2.869454670652239921e-03 nan nan nan nan nan nan nan nan nan
1.995262314968878758e-04 9.976311574844394601e-04 2.917427014001165846e-17 6.769159608193094264e-03 6.411620461229321499e+00 1.721326225202788511e-03 3.027365100830316496e-03 1.893106501834636688e+09 nan nan nan nan nan nan nan nan
1.995262314968878758e-04 9.976311574844394601e-04 2.490577153952099610e-16 3.646758875620471473e-03 2.250311533891170868e+01 1.437198523064056035e-03 2.257916504510984208e-03 2.111444744329546213e+09 nan nan nan nan nan nan nan nan
1.995262314968878758e-04 9.976311574844394601e-04 5.790285794746356696e-17 5.316156165470433195e-03 2.253259834213489299e+00 1.774214655639568981e-03 2.935933870956274495e-03 6.838823020141531229e+08 nan nan nan nan nan nan nan nan
3.162277660168378852e-05 1.581138830084189426e-04 8.390734899101361040e-17 4.665140245397354259e-03 1.800039887934322635e-07 1.501502755650446124e-03 2.696104780864365304e-03 7.969353693086264655e+06 nan nan nan nan nan nan nan nan
3.162277660168378852e-05 1.581138830084189426e-04 2.217685719998008158e-16 nan nan nan nan nan nan nan nan nan nan nan nan nan
3.162277660168378852e-05 1.581138830084189426e-04 2.917427014001165846e-17 4.231222971212153863e-03 1.290789137729933401e-08 3.083670294432492003e-03 4.642452535494772693e-03 1.025537793392620864e+06 nan nan nan nan nan nan nan nan
3.162277660168378852e-05 1.581138830084189426e-04 2.490577153952099610e-16 nan nan nan nan nan nan nan nan nan nan nan nan nan
3.162277660168378852e-05 1.581138830084189426e-04 5.790285794746356696e-17 nan nan nan nan nan nan nan nan nan nan nan nan nan
